PostID,發佈日期,標題,貼文內容,圖片網址
80,2021/07/20 12:00:15,【鬼扣應篇】,"【鬼扣應篇】
#佛牌 第1話
#彈
#鬼牌
#失眠
#風水小物
#粉紅肉墊
#高中生白襯衫

各位相信佛牌這種信仰物嗎？
那你覺得裡面有佛嗎？

幾天前朋友介紹了他堂姊給我
他堂姊跟我說：「我男友買了一塊佛牌，但我去我男友家住時，感覺遇到鬼了，有人半夜彈我的腰，我嚇到完全睡不著……」
我擔心的向她說：「你要有心理準備，因為我還沒見過有佛的佛牌，大多是鬼牌……」
就這樣我們約好了時間
來看看她男友的佛牌究竟是佛還是鬼？

來到她男友居住的雅房
小小的房間裡放滿了各種招財的物品
開門見喜的彌勒佛像
窗口屋頂旁的水晶球
正對巷冲的祈福繩結
進門斜對角的小財位
財位上的深綠色盆栽
看得出來屋主對於美好未來的渴望

但房內除了陣陣陰風外
還有一個惡鬼虎視眈眈的站在另一個角落
她男友告訴我說：「佛牌是在網路上買的，賣家說是經過大師加持的六眼佛牌。」
我詢問她男友說：「那你買了佛牌後，財運有變好嗎？」
但她男友卻沒有回答我這個問題
我接著問：「佛牌旁邊黑黑的東西是什麼？」
她男友告訴我說：「在網路上看到說要用木炭供奉這款佛牌。」
真是驚為天人的一個概念
想不到佛牌吃的比鬼還要差

我善意的提醒她男友：「你的佛牌裡只有鬼，建議你還是把佛牌交給我看要怎麼處理得好。」
她男友擔心的問我：「處理會很貴嗎？」
我只能坦白的跟他說：「雖然我有個方向，但我需要帶走佛牌才能確定該怎麼處理，然後才能報價。但你放心，如果你付不起費用，我也會把佛牌還你。」
就這樣她男友用紅包袋把佛牌包起來讓我帶回家了

因為工作突然變的忙碌
所以自從帶佛牌回我家後
我就把它放在神桌上等待處理
就這樣一天…兩天…一個星期過去了

就在某天早上
每天準時起床要吃早餐的寵物貓一如往常的跳上我的床
但就在牠走到我面前準備用粉紅肉墊叫醒我時
我微微地睜開眼睛
看見穿著類似高中生白色襯衫的佛牌鬼就站在床邊的窗戶旁靜靜的看著窗外
一眨眼後佛牌鬼便已消失不見
看起來我好像該先送祂離開了

未完待續……",
79,2021/07/12 15:00:22,【鬼扣應篇】,"【鬼扣應篇】
#平均耗時
#前屋主 最終話
#陰魂水滴
#靈界手卷
#鳩佔鵲巢
#四方鎮宅符

各位覺得送走一個鬼需要多少時間呢？
原則上送鬼的時間好像都差不了多少
不論是親人歸天還是遊魂歸位
大多需要一至三個月

或許會有人覺得這個時間很久
但事實就是這麼現實
做任何事都需要時間的搭配
就像活人要搬家也得先找好去處
隨便找個新的落腳處總需要一些時間
但若是要流浪當然另當別論

算算時間前屋主的超渡儀式已經完成大約一個月了
是該去看看祂走了沒
隨便找了個空閒的日子就和朋友去看他的那間二手屋

打開房門後⋯⋯
前屋主竟還好端端的在屋裡遊蕩
廁所洗手台下也還滴著象徵陰魂徘徊的水滴

如果你也住在一間莫名其妙會滴水的房子裡
當然要先找水電工來維修
確認修不好後
非常建議可以找通靈人看看
因為大約有1～2成的鬼魂喜歡「滴水」的氣氛

我馬上翻閱起靈界手卷查看上次渡靈儀式的紀錄
紀錄上依然只顯示著「完成」的記事
並沒有任何「不足」或是「缺點」的顯示
我就只好淡淡的跟前屋主說：「安排好了，祢記得上路，我下次再來看⋯房子。」

關上門後我又等了兩個月
常常ㄧ忙起來就很難再排上複查的時間
還好朋友很有耐心
這次應該沒問題了吧⋯⋯

當我再次打開門後
象徵陰魂徘徊的水滴現象已經消失了
朋友完全沒有找水電工來修過
這房子只是單純的放了三個月
但誇張的是⋯房子裡多了6個鬼

一個是樓梯間的女鬼
一個是陽台外的跳樓鬼
一個是隔壁牆上畫框裡的男鬼
一個是出面接見我的中年男鬼
還有兩個只現出黑影的鬼魂
負責接見我的男鬼笑瞇瞇的向我表示說：「這房子我們佔下了。」
祂們或許天真的以為我會免費送祂們各歸本位

殊不知我早在進行基督教渡靈儀式的當下
就同時安下四方鎮宅符
所有投機惡鬼都會在符咒啟動的瞬間
被請離房屋內部送出去當遊民
至此完結前屋主ㄧ案",
78,2021/07/05 16:55:14,【鬼扣應篇】,"【鬼扣應篇】
#凶宅
#前屋主 第1話
#基督教

各位覺得凶宅的定義是什麼？
有人在房裡自殺？
有人在房裡被殺？
如果有人在房裡自然死亡呢？

朋友最近購入了一間多年無人居住的房子
聽說年老的前屋主就是在房裡瀕死送醫不治的
這麽算起來是自然死亡嗎？
答案我想是見仁見智的
總之我又被請去看房子了

依照往例看房子前要先看大格局
嗯⋯不用懷疑
整個社區有一堆鬼正在睡午覺
但真正需要關心的只有我朋友的那一間

來到朋友買下的二手屋
我們推開了一扇老舊的大門
客廳長椅上遺落著一件舊外套
廚房洗手台上還有來不及清洗的碗筷
床上捲著一張單薄的被褥
櫥櫃裡還有不知道放了多久的旺旺仙貝
看起來前屋主應該在此平靜的居住了一段時間吧？

但就在我們進門關起那扇老舊大門的同時
前屋主的鬼魂便已站在大門口惡狠狠的看著我們
看起來前屋主並不能理解房子已經易主的事實
身為一個貼心的通靈者
我只淡淡的跟朋友說了一句：「這房子要處理喔！」
朋友很細心的告訴我說：「但是聽說前屋主是信基督教的，你能處理嗎？」
我很誠實的告訴他：「當然！」

在選了個好日子後
我們帶著金銀財寶和水果餅乾準備來渡前屋主了
朋友滿頭問號的表示說：「你這樣哪有像要請耶穌來渡他？」
我認真的問他：「耶穌來了，你看得到嗎？」
難道要請耶穌就要帶聖經嗎？
就我的理解不是這樣的
不論亡魂需要的是什麼
都是以現世物品做個兌換而已
只要請到對應的神靈
供品事實上只是餞別宴上的菜色

我一樣拿起了香唸起了千篇一律的台詞
關鍵的是我啟動了耶穌指令
鬼都是一樣的如同人一般
只要能送他去他想去的地方
過程或許完全不重要
就這樣完成了基督教渡靈儀式

未完待續⋯⋯",
77,2021/06/10 16:18:45,【神知鬼識】,"【神知鬼識】
#疫情
#距離問題
#道人

今日新聞報導疫情似乎有點好轉的跡象
當然希望可以繼續好下去
雖然對我是沒有太大的影響

由於疫情的關係
各行各業可能多多少少受到了一些影響
但在我手上的案子，還是繼續在處理中

前兩天在和因為疫情而變得空閒的朋友聊天時
他開玩笑地說到：「辦事有欠司機嗎？讓我來。」
我很爽快的告訴他：「不需要出門ㄟ，在家處理就好了。」
朋友只好無奈地結束了這個話題

各位覺得法術有空間距離的限制嗎？
回想小時候看過的童話故事與經典電影中的詮釋
在我的感覺中，法術應該是沒有空間和距離的限制
但真的是這樣嗎？

這讓我想起了自己好久以前的經歷
那時我正在外地的大學讀書
某天晚上八點左右
媽媽突然打電話跟我說：「我現在重感冒好不舒服，你可以請菩薩幫幫我嗎？」
身為一個還算孝順的兒子
即便當時的我只學會過火一招
但還是奮不顧身地，啟動了自己幻想的法術

當年的我，在距離媽媽40公里外的宿舍中
自作主張的為媽媽進行了過火儀式

當晚師傅就遣了一位頂著明朝男子髮束、身穿道袍、右手順著自己長長的黑髯、骨瘦如柴的道人來到我的床邊
道人輕聲說道：「隨我來。」
我的魂魄便從床上坐起
下了床後走到了這位道人身邊

只見祂輕輕揮動了自己的左手
長長的袖子劃過了我的眼前
我們便一同來到雲霧飄渺的幻境之中
然後道人伸出了他的右手指向前方
同時告訴我說：「去把那顆球拿過來。」

幻境中
雖然雲霧繚繞看不見任何一條道路或一塊土壤
但我還是聽話的直直走了過去
撿起了那顆球再回到道人的身旁
此時祂又再次揮動左手
當長長的袖子落下後
我們的面前出現了一個小小的池塘
道人再次吩咐我說：「將球放到池塘裡。」

我便自然而然的將手放開
讓球直直的落入池塘之中
就在這顆球觸碰到池水的瞬間
竟然化作了一朵盛開的花朵
道人最後告訴我說：「這樣懂了嗎？」
自此一切幻境隨即消失
我又回到了我的床上
睜開眼時已是早上7時許

各位能理解道人的暗示嗎？

當時的我大概想了幾天，才理解祂的意思
首先幻境即代表著法術的世界
撿球與放球，對我而言，是輕鬆容易的事情
但因為有祂的吩咐，球才能在池塘化作花
從此我便不再自作主張的驅動任何法術

但當然師傅已經教過的除外
從當面過火開始
學到現在的遠距過火
從現場渡鬼開始
學到現在的遠距渡鬼
我確認了法術應該沒有空間和距離的限制

但目前仍有一題是我無法遠距操作的
那就是「遠距開光」
各位覺得有可能可以遠距開光嗎？
也就是說，我在家就可以幫客人家的神像
重請入一位新的神靈
希望有一天能學會這個理想中的法術",
76,2021/06/09 16:00:25,【神來也篇】,"【神來也篇】
#財神發威 第3話
#路沖煞
#攝魂鈴
#陰轉陽之陣

各位覺得供奉在神桌上的神像會移動嗎？
你相信祂能自由控制自己的金身嗎？

某天朋友突然LINE我說：「我記得當初安座時，財神是坐在神桌的正中間，但祂今天怎麼偏了一邊？」
我很淡定的回覆朋友說：「先把財神移回去，下次再過去看看。」
就這樣過了一個星期後……

朋友打了電話對我說：「財神又移動了，跟上次一樣的方向，而且我上次把財神移回原位時，我覺得祂很沉，怎麼這麼容易又移動了？就算工廠的機器會震動，也從來沒有這樣過。」
我非常傻眼的得知
正有一整群的惡鬼站在朋友那端的電話旁
聽著我們講電話
我便一派輕鬆的回覆朋友說：「找一天去你工廠看看財神，順便看一下你說的新廠房。」
掛了電話後
我內心充滿了疑惑
財神和新來的菩薩應該不可能有狀況才對

幾天後到了朋友的工廠
看著神桌上的財神和菩薩
祂倆都很正常的在桌上坐著
也沒什麼特別的事要交待
但是財神的金身確實很明顯的偏了一邊
工廠內也沒有任何妖魔鬼怪
我便先將財神的金身安頓好
接著去看看那個準備新租的廠房

在走去新廠房的路上
朋友很開心的跟我說：「我覺得財神超靈驗的，去年才向祂說，我可能需要更大的空間來使用，不久隔壁的工廠就說租到農曆年前就要遷廠，而且就在我隔壁，只是我覺得那工廠好像有些髒東西，你在幫我好好看看。」

來到新工廠後
整間工廠有8成的空間站滿了鬼魂
前租客留下的木造隔間和木造閣樓裡
更是鬼滿為患
而且廠房後門有路沖煞
看完了新廠房的狀況
我大概有8成的把握
這就是財神為什麼一直移動自己金身的原因
財神先以金身移動的方向
來暗示新廠房後門的路沖煞
再調眾鬼來一起打電話給我
真是很特別的指示方法
但解法還是要回去跟師傅確認才可以

最終確定，除了把新工廠的鬼魂們送走外
在後門的路沖煞安上一個陰轉陽的陣法
讓陰地轉出的陰氣與路沖煞的陰氣合二為一
類似「負負得正」的概念

在為鬼魂辦理送機作業時，還發生了一件趣事
通常在送鬼前後都要巡視全場
就在鬼鬼們都領好機票後
我便一如往常的到處走走看看
就在我靠近木造閣樓時
竟然有鬼叫我上樓
我心想，我本來就會上樓，不知道是在催什麼？
上樓後，那鬼竟然跟我說祂不走了
我整個白眼到月球

面對頑劣的笨鬼，當然會有特別的服務招待
師傅指示我去樓下拿起攝魂鈴送祂一程
大概有10年沒有敲響它了吧
就在鈴聲響起的3分鐘後
頑劣的笨鬼也被迫收起利爪，安全上路了

經過第二次的複查
確認鬼魂們全數離境
但陰轉陽的陣法中
陰地轉出陰氣的部分，卻還沒完成
只好再次喚醒它，並將它託付給財神和菩薩
希望它能快點動起來

最後在第三次的複查後
確認完成了陰轉陽的陣法
雖然是負負得正的概念
但實際上，只能做到負負相消化整歸零
畢竟讓路沖煞消彌於無形
才是此陣的重點",
75,2021/06/07 16:00:49,【神來也篇】,"【神來也篇】
#財神發威 第2話
#進香謁祖
#大神降臨

家中有供奉神明的朋友們～
你們會帶神尊回娘家嗎？

朋友家的財神就要過生日了
但他今年很慎重地
希望我陪他一同，奉請財神回祖廟過聖誕

各位覺得回祖廟需要準備些什麼呢？
一般來說看到的都是紅包、供品和紙錢
當然更虔誠的人可能會聘請神轎班來幫忙
那可能比較限於發了大財的信徒吧
那普通人還在追求發財的路上，該怎麼辦呢？

今天來跟大家分享一下
在我眼裡，回祖廟謁祖一定要帶的東西
事實上，這也是我家財神教我的

由於師傅是佛教的神仙
基本上，祂真的算是清心寡慾的代表了
但我還是要老實地跟各位說一件事
人世的典籍內，總教人要學清心之道
但人世就是一個有貨幣的世界
認真賺錢養活自己
只要取之有道，是不會違背靈界的規定
然而靈界是修為的世界
當然比的不是金錢，而是修為
所以所謂的大神、大道和大佛
沒有一位是破衣爛衫的
只是世界不同，自然追求不同

依照家中財神的指示
回祖廟謁祖一定需要準備的東西就是「紙錢」
想必有很多人會傻眼吧……
可能很多人會說，都什麼年代了！還這麼不環保！
但我只能說現實是殘酷的
燒得剛剛好就好

因為師傅有送我一支「靈筆」
所以我可以用少少的紙錢，發揮大大的效用
當天我準備了兩種紙錢
一種是專門為了恭祝祖廟大財神的紙錢
另一種則是要請祖廟大財神交予朋友的財神
回工廠賜福用的
所以有一封要在祖廟燒
另一封要在祖廟拜好，帶回工廠燒

話說朋友家的財神可是出自名山靈秀
即便出門前，受師傅應允以靈筆書寫好所有的賀詞章表與賜福庫錢
但還是有一點小小的耽心
即便是通靈人也是會耽心大財神不買單的
畢竟我從小就去過這間財神廟
但從未與該大財神有過來往
雖然我已跟著師傅學習法術多年
但還是難免有些忐忑不安
就這樣拎著紙錢和朋友踏上了謁祖之路

朋友所供奉的財神好像真的蠻喜歡我的樣子
一路上祂都和我們一同搭著車往祖廟而去
就在我們抵達祖廟山腳下時
財神一眨眼便進了大殿
剩下我們兩個俗夫抱著金身
一步步的走上大殿

簡單的奉香恭祝大財神千秋聖誕後
望著眼前的大殿
我只看見大財神遣的侍從仙官前來觀看
我所準備的賀詞章表和賜福庫錢
感覺起來我還是沒有大財神的緣分(難過)

還是乖乖的等燒紙錢吧
不幸的是，因為聖誕信士眾多
因此祖廟決定金爐停止現場燒化服務
改成統一集中後由廟方燒化
即便是用靈筆加持過的紙錢
也得在預約的日子燒化
因此只能將紙錢帶回工廠自己燒了

就這樣我們回到了工廠
為財神安座後，擺上了供品
接著要開始按序燒化紙錢
神奇的是，就在燒化賀詞章表的紙錢時
祖廟大財神竟然降臨在朋友工廠的神桌之上
原來祖廟大財神降駕是如此地威風
朋友工廠周遭10里內的靈界都停止了活動
眾靈都讚嘆著大財神的威德
就這樣大財神與朋友的財神在神桌上聊了約一刻鐘的時間
隨駕仙官、童子和兵將把小小的神明廳擠得水洩不通
托朋友財神的福氣
一睹大財神尊容
真是今日最大的收穫了",
74,2021/06/04 19:00:24,【神知鬼識】,"【神知鬼識】
#法術 第1招
#菩薩指
#過火

感謝 Sammy Shen 的發問
我所說的過火，究竟是什麼呢？

在向師傅拜師學藝後
事實上，我並沒有立刻地實質進展
但我還是每天乖乖的臨摹學習

由於師傅是神仙
所以都是在夢中向我傳授課程
但一開始並沒有學到什麼可用的法術
直到拜師後的第二年的某個晚上
我作了一個非常真實的夢……

夢中有一位靈界的法師
因為仇恨，對整棟房子的人立下死咒
眾人隨著時刻一到
一個個的倒下身亡

此時師傅在夢中扶著我的手
教導我手捻菩薩指
當空奉請菩薩賜予我神聖靈力
在受咒之人的身上寫下師傅的名字
原本膚色大變瀕死的人們
瞬間即恢復正常
就這樣我在夢裡連續操作了三次

但當年我的法術根基很淺
才解了幾個人的詛咒就已精疲力盡
因為在為他人過火時
菩薩會將祂的神力注入我的手中
再由我的手傳導至受術者身上
而我也第一次體驗到什麼叫「靈媒」的概念
這就是師傅教我的第一招法術

人類若是受到鬼魂的干擾
身上必定會留下鬼魂的陰氣
但因為人有肉體的保護
因此可受日月星辰等自然之力運行的保障
若是不嚴重的陰氣，是可以慢慢的自然排除
就像是疲勞一樣，可以透過休息解除

但今日若遇上道行高深的鬼魂或是惡鬼
祂所加諸在人類身上的陰氣就未必可以自然排除
而此時若是能幫這個人過火
這個人將因為神聖之力的介入
而退去鬼魂的陰氣

同時原本施術的鬼魂會得知有外力介入
因為鬼魂都很聰明
通常不會自討沒趣
當祂認為糾纏這個人太麻煩時
就有可能選擇放棄
這時，我就開心可以收工了",
73,2021/06/04 16:00:22,【神來也篇】,"【神來也篇】
#財神發威 第1話
#工廠二代
#租賃契約

各位相信神明也是有專長之分的嗎？
雖然某些大神大道
可能是以全能的形象存在人們的心中
但印證起來，似乎還是有各司其職的感覺

朋友家中，自父母一輩起便經營著工廠
算是個二代的概念
為祈求事業昌盛
便從財神廟迎請財神回廠供奉
據他所說自請回財神後
工廠業績已明顯蒸蒸日上

但工廠還是偶爾有小小的怪事發生
身為朋友的我
當然有跟他說過一些工廠的靈界問題
但他還沒想處理
而我也不會催他
畢竟是自己要承受的

某日他似乎感覺到了什麼
專程請我到他工廠去好好瞧瞧

原本存在的靈界問題依舊
倒是在看完他工廠的神桌後
我認真的向他說道：「財神克盡本份的和你一同打拼，但是神桌上的財神身後，觀音聯裡的觀音菩薩卻沒在工作。導致財神不能專心地為你謀畫未來，需要分心協調廠裡的其他靈界問題。」

就在我看完神桌，準備離開工廠時，原本安奉在觀音聯裡的觀音菩薩，突然偕同20位仙聖浩蕩的駕臨工廠。

但我也只向觀音菩薩稟告：「祢若是早這麼做，怎麼會有今天的狀況？」

事實上，我覺得朋友工廠裡的觀音菩薩
並不是能力不足
而是心態與邏輯的問題
在明眼人前才孜孜矻矻
是不是有點不太好？

就這樣，朋友想請我幫他排除工廠的這些靈界問題
我也老實的向他說：「我會請我師傅幫你請一位新的菩薩，好好的與財神一起為你工廠招財納祥。至於工廠裡的鬼魂們，我可能需要再跟師傅討論看看該怎麼辦。」

以往以屋主的身分向靈界提出申請當然沒有問題
但因為朋友的工廠是租的
這還是第一次以承租方的角度出發

在獲得師傅的首肯後
我將朋友工廠的租約謄作靈界告示
張貼於工廠四周
同時為他請來一位全心全意地菩薩坐鎮工廠
朋友後來告訴我
自從請了新的菩薩並送走工廠的鬼魂後
工廠的業績竟然翻了一倍
可惜我不是做抽成的
但還是很慶幸能幫上他的忙",
72,2021/06/02 16:50:48,【鬼扣應篇】,"【鬼扣應篇】
#勸退鬼法 最終話
#騙人
#電梯

昨晚算是被鬼女兒下了逐客令
真是卑微的人生(茶)
但因為鬼魂很常騙人
所以不管祂說什麼我都不會輕易相信

今晚我準備再度啟程前往同學家
當然一樣是以脫靈的方式進行
我天真的同學
竟誤以為我會再次光臨她家
雖然便當很好吃
但大家都是忙碌的上班族
時間寶貴
有效最重要！

經過我的探查後
自第二晚起
鬼書局就撤除了連接在同學家電腦房的陰界之門
雖然急迫的陰界之門已經消失
但我還是懷疑同學是否招惹到了鬼母女

因此我詢問了同學，最近是否有什麼奇怪的際遇？
而她真也果真想起了一件奇怪的事

她說：「某天，我要搭電梯要到三樓公婆家，同行往上的電梯裡有著一對母女，這對母女也要搭電梯往上。

當電梯門一打開，我直接走出電梯要去公婆家，卻發現大門跟鑰匙都不對，原來我走錯樓層了，只好再搭電梯往下，一恍神，電梯直接到了一樓。

怪的是當電梯到達一樓時，我又看到剛剛跟我一起搭電梯上樓的母女正站在一樓，準備要搭電梯上樓。

她們剛剛才跟我一起上樓，怎麼現在搭電梯回到一樓時，她們又在一樓，要和我一起上樓呢？

而且這一次她們也是要去三樓，我很確定是同一對母女，因為第二次又在電梯遇到時，我有跟她們聊天。

那對母女表示她們也嚇到，她們想說我們不是剛搭過同一台電梯，而且我明明比她們早出電梯。怎麼現在我們卻是要去同一層樓？」

聽完同學的遭遇
原來這對鬼母女就是在電梯裡遇到同學的
只是同學說，之後就沒再遇見過這對母女了
各位覺得是哪一對母女有問題呢？

同時同學竟然打電話跟我說：「我看到你寫的臉書了，所以我家有問題嗎？」
頓時覺得很開心，妳變的如此勇敢
我想告訴妳說：「妳家沒問題，我們講了這麼些時間的電話，妳家一切平安，而且我才又幫妳和孩子過火，放心吧！」",
71,2021/06/01 16:30:07,【鬼扣應篇】,"【鬼扣應篇】
#勸退鬼法 第2話
#打鐵趁熱
#鬼書局

依照這10多年來的經驗
鬼魂們通常不相信有「人」會這麼直接找上祂們
因為祂們大多認為只有「虛」擾「實」
而沒有「實」擾「虛」的可能

晚上從同學家忙完
回到自己家都已經將近午夜11點了
但我知道就是今晚
我需要再到同學家一趟

避免過了今晚，時間一久
導致游移在她家附近的鬼魂們
發現了我今晚的舉措
對我提起防備

由於房子是她老公買的
因此再三叮囑她老公睡前
要以主人之名為我開啟他家的靈界之門
有點像是飛機起飛的概念
由同學家那一頭先準備好讓我著陸

一如往常的在睡前點燃了三柱清香
祈請菩薩保佑我馬到成功
闔上眼準備脫靈去找鬼

等我再次張開眼時
我來到了一間鬼書局
占地約20坪左右的一樓店舖
每一條走道的左右兩旁都放了一個人高的置物架
架上滿滿的文具和文書用品
真的跟陽間的書局一模一樣
只可惜店裡一個「客人」都沒有

我隨手拿起了架上的一支藍色原子筆看了看
這款式好像有點舊
大概是唸國中時就見過的產品
然後順著走道繼續往裡面走
我看見一個年約27~28歲的女人坐在一個單人的OA屏風式辦公桌後
祂留著烏黑秀麗的長髮
清瘦蒼白的瓜子臉
穿著簡單的合身T恤和直筒褲

師傅用留聲機告訴我說：『這是在你同學家開設鬼門的鬼魂的女兒，這間鬼書局是這一帶數一數二的鬼店，生意不錯，主事的老女鬼目前大多負責店裡的會計項目。』
聽完師傅的介紹，我想應該不會錯了
我坦白地向鬼女兒說：「可以請祢們別再找我同學和她兒子的麻煩嗎？」
鬼女兒依然無動於衷的坐在椅子上
頭也不抬地向我說道：『我媽很兇，你再不走，等祂回來，你就死定了！』
當場白眼翻到月球去
又是一個開口就要人死的臭屁鬼

說時遲那時快，不到2秒鐘的時間
整間鬼書店像是遇到強烈地震般劇烈的搖晃
爾後鬼書店隨即消失在了虛空之中
我的靈識也回到了我舒服的床上

未完待續……",
70,2021/05/31 17:00:39,【鬼扣應篇】,"【鬼扣應篇】
#新手媽媽
#到府服務
#即刻救援
#勸退鬼法 第1話

有人說婚姻是愛情的墳墓
但是否也是友誼的終點？

高中好同學某日下午突然LINE給我一個：「嗨（的貼圖）！」
自從她婚禮後，我們就再也沒聯絡過
我差點連她的LINE名稱都忘了

當我點開對話視窗後
簡單聊了幾句，我就確定她遇上鬼了
但因為我也不清楚，她是來純問的？
還是有其他想法？
所以我就中規中矩的告訴她：「要找人處理，早期發現早期治療。」

直到她告訴我一句讓我白眼翻到月球的話
她是這麼跟我說的……

她最近擔心自己兒子是否遇見鬼的顧慮？
是源自於她娘家的一位鄰居阿姨
當初這位鄰居阿姨告訴她：「你兒子被女鬼跟上，把淨符拿回家洗就會好。」
然後她兒子安穩的睡了幾個星期
突然昨晚她帶兒子要上床睡覺時
她兒子忽然衝向她一臉驚恐的要她抱抱
她也詢問了鄰居阿姨
鄰居阿姨竟然跟她說：「因為她（媽媽）體質招陰，所以少抱兒子比較好。」
我好想問：「鄰居阿姨你有事嗎？」

就這樣我們約好下班後，到同學家拜訪
只可惜不是入宅Party，而是鬼鬼Party
同時從出發前5小時開始師傅就一直在我耳邊向我說：「要幫她過火…要幫她過火…要幫她過火…」
第一次覺得師傅好聒噪

晚上抵達她家後
先在社區大門等著同學老公來接我上樓
看著偌大的社區默默的想著說：「又是一大棟鬼屋……」

上樓後認真的看完案發現場
因為知道同學本人很膽小
所以很難直接了當的告訴她發生了什麼事
但還好她說過不敢看我臉書分享
所以我可以放心的寫我的文章

她家是間挑高的夾層屋
鬼魂們在閣樓電腦房的櫥櫃開了一個通往陰界的門供鬼魂們自由出入
由於這個門開的比較高
所以雖然客廳有挑高，但挑高的部分全是髒東西
好在目前只有房子出現問題
照師傅交待的幫同學一家人過完火後
再告訴同學晚上怎麼開門，讓我進社區找鬼談談後就可以回家了

不得不說一個很尷尬的點
當天我去同學家場勘和過火
同學親媽竟然帶著她自己當天從廟裡求來的護身符和祭改過的衣服要給同學穿戴
真不好意思當面跟同學親媽說：「阿姨，別再去求了，沒有用的。」
就這樣同學親媽滿臉問號的，看著我幫同學一家人過火

未完待續……",
69,2019/12/08 15:41:15,【鬼扣應篇】,"【鬼扣應篇】
#鬼纏身
#無神論
#椅子下的鬼魂 第1話

如果有一天你被鬼纏身了
你敢告訴別人嗎？

最近因為興趣接著參加了一個短期課程
課程中以10個人為一組
且某些時候會開放各組成員在課堂上討論

某天老師給了我們10分鐘討論題目
不知怎麼的大夥都相當沉默
就在討論時間即將結束時
某位上一屆就認識的同學竟然大聲的向我問道：「我媽說她被鬼纏身ㄟ，你覺得有嗎？」

這個與課程毫無關係的奇怪問題引來了全組同學的注意
同時
一個鬼魂冷冷地坐在我的椅子下靜靜的看著那位說話的同學
環顧四周同學們的表情後
我很平靜的告訴他：「沒有，你媽哪有被鬼纏身。」

雖然沒有以通靈為業
但違背現實說出可能誤導人類的話
實在不是我的初心
因此便默默的下定決心
如果下星期那位同學又跟我問同一件事的時候
一定要如實告知

果不其然
下週上課時才剛進教室
那位同學便默默地私底下跟我說：「我媽一直說她被鬼纏身，你覺得有嗎？」
如此揭開了我與同學媽媽身後鬼魂的奇妙際遇

未完待續⋯⋯",
68,2019/12/08 15:41:06,【鬼扣應篇】,"【鬼扣應篇】
#鬼纏身
#無神論
#椅子下的鬼魂

如果有一天你被鬼纏身了
你敢告訴別人嗎？

最近因為興趣接著參加了一個短期課程
課程中以10個人為一組
且某些時候會開放各組成員在課堂上討論

某天老師給了我們10分鐘討論題目
不知怎麼的大夥都相當沉默
就在討論時間即將結束時
某位上一屆就認識的同學竟然大聲的向我問道：「我媽說她被鬼纏身ㄟ，你覺得有嗎？」

這個與課程毫無關係的奇怪問題引來了全組同學的注意
同時
一個鬼魂冷冷地坐在我的椅子下靜靜的看著那位說話的同學
環顧四周同學們的表情後
我很平靜的告訴他：「沒有，你媽哪有被鬼纏身。」

雖然沒有以通靈為業
但違背現實說出可能誤導人類的話
實在不是我的初心
因此便默默的下定決心
如果下星期那位同學又跟我問同一件事的時候
一定要如實告知

果不其然
下週上課時才剛進教室
那位同學便默默地私底下跟我說：「我媽一直說她被鬼纏身，你覺得有嗎？」
如此揭開了我與同學媽媽身後鬼魂的奇妙際遇",
67,2019/12/02 04:20:35,【神來也篇】,"【神來也篇】
#偏殿
#觀世音菩薩
#朋友

假設去廟中參拜
各位會認真的拜完整間廟？或是拜完大殿就離開？
通常我的選擇是只拜大殿
因為若大殿的主神不理我
通常偏殿的神佛也不會有人理我

某日晚上與好友聊LINE
不知怎麼的提到了一間遠在300公里外的古廟
聽說廟中偏殿所祀奉的觀世音菩薩頗具盛名
由於師父也是觀音體系中人
因此我便上網Google了照片

說也奇怪
自我看見圖片中的法像開始
竟有仙佛之氣從虛空之中注入我的身體
這現象大概持續了20分鐘左右
雖然祂沒有留下任何訊息
但我已對祂充滿了好奇
若有機會應該親自去見祂一面

後來與朋友約好時間
我們便往那古剎而去

走入廟埕進了大殿
嗯……主祀的神尊完全不理我
就認真的欣賞一下百年工藝吧
這古廟蓋的好不工整
只好一個接著一個的偏殿走找尋我要找的人

終於來到圖片裡的觀音殿
殿中的觀世音菩薩也來與我相見
祂竟然說：『我們好久不見……』
這是第一位在廟中和我以朋友相稱的神明
而且祂還蠻有名的

離開時祂送我走到廟埕
大殿上的主神依然沒有理我
其他偏殿裡的神明也沒半個關注我
這是第一間我只需要來拜偏殿的廟

爾後只要經過觀音殿
上次同行的那位朋友都會說：「快來見你朋友。」
事實上每間廟的觀音都不一樣
我完全不懂他怎麼會以為每個都是我朋友",
